seed,scenario,method,alpha,view,regime_at_onset,event_index,sequence_index,channel,start,end_exclusive,duration,any_active_hit,fresh_onset_hit,pre_active,fresh_delay_detected,fresh_delay_capped
45,steady_r20,regime_marginal,1.0,clean,transit_smooth,15,5,2,36,48,12,False,False,False,,12
45,steady_r20,regime_marginal,1.0,clean,transit_smooth,16,5,1,84,96,12,False,False,False,,12
45,steady_r20,regime_marginal,1.0,clean,transit_smooth,17,5,1,72,84,12,False,False,False,,12
45,steady_r20,regime_marginal,1.0,clean,transit_smooth,18,6,1,84,96,12,False,False,False,,12
45,steady_r20,regime_marginal,1.0,clean,transit_smooth,19,6,2,120,132,12,False,False,False,,12
45,steady_r20,regime_marginal,1.0,clean,transit_smooth,20,6,1,12,24,12,False,False,False,,12
45,steady_r20,regime_marginal,1.0,clean,transit_smooth,21,7,0,132,144,12,False,False,False,,12
45,steady_r20,regime_marginal,1.0,clean,transit_smooth,22,7,1,48,60,12,False,False,False,,12
45,steady_r20,regime_marginal,1.0,clean,transit_smooth,23,7,1,84,96,12,False,False,False,,12
45,steady_r20,regime_marginal,1.0,clean,transit_rough,24,8,0,72,84,12,False,False,False,,12
45,steady_r20,regime_marginal,1.0,clean,transit_rough,25,8,0,168,180,12,False,False,False,,12
45,steady_r20,regime_marginal,1.0,clean,transit_rough,26,8,1,96,108,12,False,False,False,,12
45,steady_r20,regime_marginal,1.0,clean,transit_rough,27,9,2,72,84,12,False,False,False,,12
45,steady_r20,regime_marginal,1.0,clean,transit_rough,28,9,0,168,180,12,False,False,False,,12
45,steady_r20,regime_marginal,1.0,clean,transit_rough,29,9,2,108,120,12,True,True,False,4.0,4
45,steady_r20,regime_marginal,1.0,clean,transit_rough,30,10,1,96,108,12,False,False,False,,12
45,steady_r20,regime_marginal,1.0,clean,transit_rough,31,10,1,84,96,12,False,False,False,,12
45,steady_r20,regime_marginal,1.0,clean,transit_rough,32,10,1,72,84,12,False,False,False,,12
45,steady_r20,regime_marginal,1.0,clean,transit_rough,33,11,0,156,168,12,False,False,False,,12
45,steady_r20,regime_marginal,1.0,clean,transit_rough,34,11,1,120,132,12,False,False,False,,12
45,steady_r20,regime_marginal,1.0,clean,transit_rough,35,11,1,48,60,12,False,False,False,,12
45,steady_r20,regime_marginal,1.0,observed,warehouse,0,0,0,48,60,12,True,True,False,4.0,4
45,steady_r20,regime_marginal,1.0,observed,warehouse,1,0,1,0,12,12,True,True,False,1.0,1
45,steady_r20,regime_marginal,1.0,observed,warehouse,2,0,2,12,24,12,True,True,False,0.0,0
45,steady_r20,regime_marginal,1.0,observed,warehouse,3,1,1,168,180,12,True,True,False,2.0,2
45,steady_r20,regime_marginal,1.0,observed,warehouse,4,1,2,12,24,12,True,True,False,0.0,0
45,steady_r20,regime_marginal,1.0,observed,warehouse,5,1,2,120,132,12,True,True,False,0.0,0
45,steady_r20,regime_marginal,1.0,observed,warehouse,6,2,0,84,96,12,True,True,False,0.0,0
45,steady_r20,regime_marginal,1.0,observed,warehouse,7,2,1,48,60,12,True,True,False,5.0,5
45,steady_r20,regime_marginal,1.0,observed,warehouse,8,2,2,156,168,12,True,True,False,8.0,8
45,steady_r20,regime_marginal,1.0,observed,warehouse,9,3,0,72,84,12,True,True,False,0.0,0
45,steady_r20,regime_marginal,1.0,observed,warehouse,10,3,0,48,60,12,False,False,False,,12
45,steady_r20,regime_marginal,1.0,observed,warehouse,11,3,1,96,108,12,True,True,False,1.0,1
45,steady_r20,regime_marginal,1.0,observed,transit_smooth,12,4,1,168,180,12,True,True,False,10.0,10
45,steady_r20,regime_marginal,1.0,observed,transit_smooth,13,4,0,60,72,12,False,False,False,,12
45,steady_r20,regime_marginal,1.0,observed,transit_smooth,14,4,1,0,12,12,True,True,False,0.0,0
45,steady_r20,regime_marginal,1.0,observed,transit_smooth,15,5,2,36,48,12,True,True,False,3.0,3
45,steady_r20,regime_marginal,1.0,observed,transit_smooth,16,5,1,84,96,12,True,True,True,10.0,10
45,steady_r20,regime_marginal,1.0,observed,transit_smooth,17,5,1,72,84,12,True,True,False,0.0,0
45,steady_r20,regime_marginal,1.0,observed,transit_smooth,18,6,1,84,96,12,False,False,False,,12
45,steady_r20,regime_marginal,1.0,observed,transit_smooth,19,6,2,120,132,12,True,True,False,6.0,6
45,steady_r20,regime_marginal,1.0,observed,transit_smooth,20,6,1,12,24,12,True,True,False,6.0,6
45,steady_r20,regime_marginal,1.0,observed,transit_smooth,21,7,0,132,144,12,True,True,False,0.0,0
45,steady_r20,regime_marginal,1.0,observed,transit_smooth,22,7,1,48,60,12,True,True,False,3.0,3
45,steady_r20,regime_marginal,1.0,observed,transit_smooth,23,7,1,84,96,12,True,True,False,10.0,10
45,steady_r20,regime_marginal,1.0,observed,transit_rough,24,8,0,72,84,12,True,True,False,0.0,0
45,steady_r20,regime_marginal,1.0,observed,transit_rough,25,8,0,168,180,12,True,True,False,3.0,3
45,steady_r20,regime_marginal,1.0,observed,transit_rough,26,8,1,96,108,12,True,True,False,2.0,2
45,steady_r20,regime_marginal,1.0,observed,transit_rough,27,9,2,72,84,12,True,True,False,10.0,10
45,steady_r20,regime_marginal,1.0,observed,transit_rough,28,9,0,168,180,12,True,True,False,1.0,1
45,steady_r20,regime_marginal,1.0,observed,transit_rough,29,9,2,108,120,12,True,True,False,2.0,2
45,steady_r20,regime_marginal,1.0,observed,transit_rough,30,10,1,96,108,12,True,True,False,1.0,1
45,steady_r20,regime_marginal,1.0,observed,transit_rough,31,10,1,84,96,12,True,True,False,0.0,0
45,steady_r20,regime_marginal,1.0,observed,transit_rough,32,10,1,72,84,12,True,True,False,4.0,4
45,steady_r20,regime_marginal,1.0,observed,transit_rough,33,11,0,156,168,12,True,True,False,7.0,7
45,steady_r20,regime_marginal,1.0,observed,transit_rough,34,11,1,120,132,12,True,True,False,0.0,0
45,steady_r20,regime_marginal,1.0,observed,transit_rough,35,11,1,48,60,12,True,True,False,3.0,3
45,steady_r20,regime_marginal,0.2,clean,warehouse,0,0,0,48,60,12,False,False,False,,12
45,steady_r20,regime_marginal,0.2,clean,warehouse,1,0,1,0,12,12,False,False,False,,12
45,steady_r20,regime_marginal,0.2,clean,warehouse,2,0,2,12,24,12,False,False,False,,12
45,steady_r20,regime_marginal,0.2,clean,warehouse,3,1,1,168,180,12,False,False,False,,12
45,steady_r20,regime_marginal,0.2,clean,warehouse,4,1,2,12,24,12,False,False,False,,12
45,steady_r20,regime_marginal,0.2,clean,warehouse,5,1,2,120,132,12,False,False,False,,12
45,steady_r20,regime_marginal,0.2,clean,warehouse,6,2,0,84,96,12,False,False,False,,12
45,steady_r20,regime_marginal,0.2,clean,warehouse,7,2,1,48,60,12,False,False,False,,12
45,steady_r20,regime_marginal,0.2,clean,warehouse,8,2,2,156,168,12,False,False,False,,12
45,steady_r20,regime_marginal,0.2,clean,warehouse,9,3,0,72,84,12,False,False,False,,12
45,steady_r20,regime_marginal,0.2,clean,warehouse,10,3,0,48,60,12,False,False,False,,12
45,steady_r20,regime_marginal,0.2,clean,warehouse,11,3,1,96,108,12,False,False,True,,12
45,steady_r20,regime_marginal,0.2,clean,transit_smooth,12,4,1,168,180,12,False,False,False,,12
45,steady_r20,regime_marginal,0.2,clean,transit_smooth,13,4,0,60,72,12,False,False,False,,12
45,steady_r20,regime_marginal,0.2,clean,transit_smooth,14,4,1,0,12,12,False,False,False,,12
45,steady_r20,regime_marginal,0.2,clean,transit_smooth,15,5,2,36,48,12,False,False,False,,12
45,steady_r20,regime_marginal,0.2,clean,transit_smooth,16,5,1,84,96,12,False,False,False,,12
45,steady_r20,regime_marginal,0.2,clean,transit_smooth,17,5,1,72,84,12,True,True,False,4.0,4
45,steady_r20,regime_marginal,0.2,clean,transit_smooth,18,6,1,84,96,12,False,False,False,,12
45,steady_r20,regime_marginal,0.2,clean,transit_smooth,19,6,2,120,132,12,False,False,False,,12
45,steady_r20,regime_marginal,0.2,clean,transit_smooth,20,6,1,12,24,12,False,False,False,,12
45,steady_r20,regime_marginal,0.2,clean,transit_smooth,21,7,0,132,144,12,False,False,False,,12
45,steady_r20,regime_marginal,0.2,clean,transit_smooth,22,7,1,48,60,12,False,False,False,,12
45,steady_r20,regime_marginal,0.2,clean,transit_smooth,23,7,1,84,96,12,False,False,False,,12
45,steady_r20,regime_marginal,0.2,clean,transit_rough,24,8,0,72,84,12,False,False,False,,12
45,steady_r20,regime_marginal,0.2,clean,transit_rough,25,8,0,168,180,12,False,False,False,,12
45,steady_r20,regime_marginal,0.2,clean,transit_rough,26,8,1,96,108,12,False,False,False,,12
45,steady_r20,regime_marginal,0.2,clean,transit_rough,27,9,2,72,84,12,False,False,False,,12
45,steady_r20,regime_marginal,0.2,clean,transit_rough,28,9,0,168,180,12,False,False,False,,12
45,steady_r20,regime_marginal,0.2,clean,transit_rough,29,9,2,108,120,12,False,False,False,,12
45,steady_r20,regime_marginal,0.2,clean,transit_rough,30,10,1,96,108,12,False,False,False,,12
45,steady_r20,regime_marginal,0.2,clean,transit_rough,31,10,1,84,96,12,False,False,False,,12
45,steady_r20,regime_marginal,0.2,clean,transit_rough,32,10,1,72,84,12,False,False,False,,12
45,steady_r20,regime_marginal,0.2,clean,transit_rough,33,11,0,156,168,12,False,False,False,,12
45,steady_r20,regime_marginal,0.2,clean,transit_rough,34,11,1,120,132,12,False,False,False,,12
45,steady_r20,regime_marginal,0.2,clean,transit_rough,35,11,1,48,60,12,False,False,False,,12
45,steady_r20,regime_marginal,0.2,observed,warehouse,0,0,0,48,60,12,False,False,False,,12
45,steady_r20,regime_marginal,0.2,observed,warehouse,1,0,1,0,12,12,True,True,False,3.0,3
45,steady_r20,regime_marginal,0.2,observed,warehouse,2,0,2,12,24,12,True,True,False,0.0,0
45,steady_r20,regime_marginal,0.2,observed,warehouse,3,1,1,168,180,12,True,True,False,6.0,6
45,steady_r20,regime_marginal,0.2,observed,warehouse,4,1,2,12,24,12,True,True,False,3.0,3
45,steady_r20,regime_marginal,0.2,observed,warehouse,5,1,2,120,132,12,True,True,False,1.0,1
45,steady_r20,regime_marginal,0.2,observed,warehouse,6,2,0,84,96,12,True,True,False,2.0,2
45,steady_r20,regime_marginal,0.2,observed,warehouse,7,2,1,48,60,12,True,True,False,5.0,5
45,steady_r20,regime_marginal,0.2,observed,warehouse,8,2,2,156,168,12,True,True,False,3.0,3
45,steady_r20,regime_marginal,0.2,observed,warehouse,9,3,0,72,84,12,True,True,False,3.0,3
45,steady_r20,regime_marginal,0.2,observed,warehouse,10,3,0,48,60,12,False,False,False,,12
45,steady_r20,regime_marginal,0.2,observed,warehouse,11,3,1,96,108,12,True,False,True,,12
45,steady_r20,regime_marginal,0.2,observed,transit_smooth,12,4,1,168,180,12,True,True,False,8.0,8
45,steady_r20,regime_marginal,0.2,observed,transit_smooth,13,4,0,60,72,12,True,True,False,11.0,11
45,steady_r20,regime_marginal,0.2,observed,transit_smooth,14,4,1,0,12,12,True,True,False,2.0,2
45,steady_r20,regime_marginal,0.2,observed,transit_smooth,15,5,2,36,48,12,True,True,False,3.0,3
45,steady_r20,regime_marginal,0.2,observed,transit_smooth,16,5,1,84,96,12,True,False,True,,12
45,steady_r20,regime_marginal,0.2,observed,transit_smooth,17,5,1,72,84,12,True,True,False,1.0,1
45,steady_r20,regime_marginal,0.2,observed,transit_smooth,18,6,1,84,96,12,True,True,False,10.0,10
45,steady_r20,regime_marginal,0.2,observed,transit_smooth,19,6,2,120,132,12,True,True,False,3.0,3
45,steady_r20,regime_marginal,0.2,observed,transit_smooth,20,6,1,12,24,12,True,True,False,4.0,4
45,steady_r20,regime_marginal,0.2,observed,transit_smooth,21,7,0,132,144,12,True,True,False,5.0,5
45,steady_r20,regime_marginal,0.2,observed,transit_smooth,22,7,1,48,60,12,True,True,False,2.0,2
45,steady_r20,regime_marginal,0.2,observed,transit_smooth,23,7,1,84,96,12,True,True,False,4.0,4
45,steady_r20,regime_marginal,0.2,observed,transit_rough,24,8,0,72,84,12,True,True,False,3.0,3
45,steady_r20,regime_marginal,0.2,observed,transit_rough,25,8,0,168,180,12,False,False,False,,12
45,steady_r20,regime_marginal,0.2,observed,transit_rough,26,8,1,96,108,12,False,False,False,,12
45,steady_r20,regime_marginal,0.2,observed,transit_rough,27,9,2,72,84,12,True,True,False,8.0,8
45,steady_r20,regime_marginal,0.2,observed,transit_rough,28,9,0,168,180,12,True,True,False,4.0,4
45,steady_r20,regime_marginal,0.2,observed,transit_rough,29,9,2,108,120,12,True,True,False,1.0,1
45,steady_r20,regime_marginal,0.2,observed,transit_rough,30,10,1,96,108,12,True,True,True,5.0,5
45,steady_r20,regime_marginal,0.2,observed,transit_rough,31,10,1,84,96,12,True,True,False,6.0,6
45,steady_r20,regime_marginal,0.2,observed,transit_rough,32,10,1,72,84,12,True,True,False,5.0,5
45,steady_r20,regime_marginal,0.2,observed,transit_rough,33,11,0,156,168,12,True,True,False,7.0,7
45,steady_r20,regime_marginal,0.2,observed,transit_rough,34,11,1,120,132,12,True,True,False,3.0,3
45,steady_r20,regime_marginal,0.2,observed,transit_rough,35,11,1,48,60,12,True,True,False,6.0,6
45,steady_r20,regime_conditional,1.0,clean,warehouse,0,0,0,48,60,12,False,False,False,,12
45,steady_r20,regime_conditional,1.0,clean,warehouse,1,0,1,0,12,12,False,False,False,,12
45,steady_r20,regime_conditional,1.0,clean,warehouse,2,0,2,12,24,12,False,False,False,,12
45,steady_r20,regime_conditional,1.0,clean,warehouse,3,1,1,168,180,12,False,False,False,,12
45,steady_r20,regime_conditional,1.0,clean,warehouse,4,1,2,12,24,12,False,False,False,,12
45,steady_r20,regime_conditional,1.0,clean,warehouse,5,1,2,120,132,12,False,False,False,,12
45,steady_r20,regime_conditional,1.0,clean,warehouse,6,2,0,84,96,12,False,False,False,,12
45,steady_r20,regime_conditional,1.0,clean,warehouse,7,2,1,48,60,12,False,False,False,,12
45,steady_r20,regime_conditional,1.0,clean,warehouse,8,2,2,156,168,12,False,False,False,,12
45,steady_r20,regime_conditional,1.0,clean,warehouse,9,3,0,72,84,12,False,False,False,,12
45,steady_r20,regime_conditional,1.0,clean,warehouse,10,3,0,48,60,12,False,False,False,,12
45,steady_r20,regime_conditional,1.0,clean,warehouse,11,3,1,96,108,12,False,False,False,,12
45,steady_r20,regime_conditional,1.0,clean,transit_smooth,12,4,1,168,180,12,True,True,False,9.0,9
45,steady_r20,regime_conditional,1.0,clean,transit_smooth,13,4,0,60,72,12,True,True,False,6.0,6
45,steady_r20,regime_conditional,1.0,clean,transit_smooth,14,4,1,0,12,12,False,False,False,,12
45,steady_r20,regime_conditional,1.0,clean,transit_smooth,15,5,2,36,48,12,False,False,False,,12
45,steady_r20,regime_conditional,1.0,clean,transit_smooth,16,5,1,84,96,12,False,False,False,,12
45,steady_r20,regime_conditional,1.0,clean,transit_smooth,17,5,1,72,84,12,True,True,False,6.0,6
45,steady_r20,regime_conditional,1.0,clean,transit_smooth,18,6,1,84,96,12,True,True,False,11.0,11
45,steady_r20,regime_conditional,1.0,clean,transit_smooth,19,6,2,120,132,12,False,False,True,,12
45,steady_r20,regime_conditional,1.0,clean,transit_smooth,20,6,1,12,24,12,False,False,False,,12
45,steady_r20,regime_conditional,1.0,clean,transit_smooth,21,7,0,132,144,12,False,False,False,,12
45,steady_r20,regime_conditional,1.0,clean,transit_smooth,22,7,1,48,60,12,False,False,False,,12
45,steady_r20,regime_conditional,1.0,clean,transit_smooth,23,7,1,84,96,12,False,False,False,,12
45,steady_r20,regime_conditional,1.0,clean,transit_rough,24,8,0,72,84,12,False,False,False,,12
45,steady_r20,regime_conditional,1.0,clean,transit_rough,25,8,0,168,180,12,True,True,False,1.0,1
45,steady_r20,regime_conditional,1.0,clean,transit_rough,26,8,1,96,108,12,False,False,False,,12
45,steady_r20,regime_conditional,1.0,clean,transit_rough,27,9,2,72,84,12,False,False,False,,12
45,steady_r20,regime_conditional,1.0,clean,transit_rough,28,9,0,168,180,12,False,False,False,,12
45,steady_r20,regime_conditional,1.0,clean,transit_rough,29,9,2,108,120,12,True,True,False,4.0,4
45,steady_r20,regime_conditional,1.0,clean,transit_rough,30,10,1,96,108,12,False,False,False,,12
45,steady_r20,regime_conditional,1.0,clean,transit_rough,31,10,1,84,96,12,False,False,False,,12
45,steady_r20,regime_conditional,1.0,clean,transit_rough,32,10,1,72,84,12,False,False,False,,12
45,steady_r20,regime_conditional,1.0,clean,transit_rough,33,11,0,156,168,12,False,False,False,,12
45,steady_r20,regime_conditional,1.0,clean,transit_rough,34,11,1,120,132,12,False,False,False,,12
45,steady_r20,regime_conditional,1.0,clean,transit_rough,35,11,1,48,60,12,False,False,False,,12
45,steady_r20,regime_conditional,1.0,observed,warehouse,0,0,0,48,60,12,True,True,False,0.0,0
45,steady_r20,regime_conditional,1.0,observed,warehouse,1,0,1,0,12,12,True,True,False,0.0,0
45,steady_r20,regime_conditional,1.0,observed,warehouse,2,0,2,12,24,12,True,True,False,0.0,0
45,steady_r20,regime_conditional,1.0,observed,warehouse,3,1,1,168,180,12,True,True,False,2.0,2
45,steady_r20,regime_conditional,1.0,observed,warehouse,4,1,2,12,24,12,True,True,False,0.0,0
45,steady_r20,regime_conditional,1.0,observed,warehouse,5,1,2,120,132,12,True,True,False,0.0,0
45,steady_r20,regime_conditional,1.0,observed,warehouse,6,2,0,84,96,12,True,True,False,0.0,0
45,steady_r20,regime_conditional,1.0,observed,warehouse,7,2,1,48,60,12,True,True,False,5.0,5
45,steady_r20,regime_conditional,1.0,observed,warehouse,8,2,2,156,168,12,True,True,False,3.0,3
45,steady_r20,regime_conditional,1.0,observed,warehouse,9,3,0,72,84,12,True,True,False,0.0,0
45,steady_r20,regime_conditional,1.0,observed,warehouse,10,3,0,48,60,12,True,True,False,5.0,5
45,steady_r20,regime_conditional,1.0,observed,warehouse,11,3,1,96,108,12,True,True,False,0.0,0
45,steady_r20,regime_conditional,1.0,observed,transit_smooth,12,4,1,168,180,12,True,True,False,0.0,0
45,steady_r20,regime_conditional,1.0,observed,transit_smooth,13,4,0,60,72,12,True,True,False,7.0,7
45,steady_r20,regime_conditional,1.0,observed,transit_smooth,14,4,1,0,12,12,True,True,False,0.0,0
45,steady_r20,regime_conditional,1.0,observed,transit_smooth,15,5,2,36,48,12,True,True,False,3.0,3
45,steady_r20,regime_conditional,1.0,observed,transit_smooth,16,5,1,84,96,12,True,True,True,10.0,10
45,steady_r20,regime_conditional,1.0,observed,transit_smooth,17,5,1,72,84,12,True,True,False,0.0,0
45,steady_r20,regime_conditional,1.0,observed,transit_smooth,18,6,1,84,96,12,True,True,False,1.0,1
45,steady_r20,regime_conditional,1.0,observed,transit_smooth,19,6,2,120,132,12,True,True,True,1.0,1
45,steady_r20,regime_conditional,1.0,observed,transit_smooth,20,6,1,12,24,12,True,True,False,0.0,0
45,steady_r20,regime_conditional,1.0,observed,transit_smooth,21,7,0,132,144,12,True,True,False,0.0,0
45,steady_r20,regime_conditional,1.0,observed,transit_smooth,22,7,1,48,60,12,True,True,False,0.0,0
45,steady_r20,regime_conditional,1.0,observed,transit_smooth,23,7,1,84,96,12,True,True,False,4.0,4
45,steady_r20,regime_conditional,1.0,observed,transit_rough,24,8,0,72,84,12,True,True,False,0.0,0
45,steady_r20,regime_conditional,1.0,observed,transit_rough,25,8,0,168,180,12,True,True,False,3.0,3
45,steady_r20,regime_conditional,1.0,observed,transit_rough,26,8,1,96,108,12,True,True,False,2.0,2
45,steady_r20,regime_conditional,1.0,observed,transit_rough,27,9,2,72,84,12,True,True,False,0.0,0
45,steady_r20,regime_conditional,1.0,observed,transit_rough,28,9,0,168,180,12,True,True,False,1.0,1
45,steady_r20,regime_conditional,1.0,observed,transit_rough,29,9,2,108,120,12,True,True,False,2.0,2
45,steady_r20,regime_conditional,1.0,observed,transit_rough,30,10,1,96,108,12,True,True,False,1.0,1
45,steady_r20,regime_conditional,1.0,observed,transit_rough,31,10,1,84,96,12,True,True,False,0.0,0
45,steady_r20,regime_conditional,1.0,observed,transit_rough,32,10,1,72,84,12,True,True,False,4.0,4
45,steady_r20,regime_conditional,1.0,observed,transit_rough,33,11,0,156,168,12,True,True,False,0.0,0
45,steady_r20,regime_conditional,1.0,observed,transit_rough,34,11,1,120,132,12,True,True,False,1.0,1
45,steady_r20,regime_conditional,1.0,observed,transit_rough,35,11,1,48,60,12,True,True,False,3.0,3
45,steady_r20,regime_conditional,0.2,clean,warehouse,0,0,0,48,60,12,False,False,False,,12
45,steady_r20,regime_conditional,0.2,clean,warehouse,1,0,1,0,12,12,False,False,False,,12
45,steady_r20,regime_conditional,0.2,clean,warehouse,2,0,2,12,24,12,False,False,False,,12
45,steady_r20,regime_conditional,0.2,clean,warehouse,3,1,1,168,180,12,False,False,False,,12
45,steady_r20,regime_conditional,0.2,clean,warehouse,4,1,2,12,24,12,False,False,False,,12
45,steady_r20,regime_conditional,0.2,clean,warehouse,5,1,2,120,132,12,False,False,False,,12
45,steady_r20,regime_conditional,0.2,clean,warehouse,6,2,0,84,96,12,False,False,False,,12
45,steady_r20,regime_conditional,0.2,clean,warehouse,7,2,1,48,60,12,False,False,False,,12
45,steady_r20,regime_conditional,0.2,clean,warehouse,8,2,2,156,168,12,False,False,False,,12
45,steady_r20,regime_conditional,0.2,clean,warehouse,9,3,0,72,84,12,False,False,False,,12
45,steady_r20,regime_conditional,0.2,clean,warehouse,10,3,0,48,60,12,False,False,False,,12
45,steady_r20,regime_conditional,0.2,clean,warehouse,11,3,1,96,108,12,True,False,True,,12
45,steady_r20,regime_conditional,0.2,clean,transit_smooth,12,4,1,168,180,12,True,True,False,9.0,9
45,steady_r20,regime_conditional,0.2,clean,transit_smooth,13,4,0,60,72,12,False,False,False,,12
45,steady_r20,regime_conditional,0.2,clean,transit_smooth,14,4,1,0,12,12,False,False,False,,12
45,steady_r20,regime_conditional,0.2,clean,transit_smooth,15,5,2,36,48,12,False,False,False,,12
45,steady_r20,regime_conditional,0.2,clean,transit_smooth,16,5,1,84,96,12,False,False,False,,12
45,steady_r20,regime_conditional,0.2,clean,transit_smooth,17,5,1,72,84,12,True,True,False,6.0,6
45,steady_r20,regime_conditional,0.2,clean,transit_smooth,18,6,1,84,96,12,False,False,False,,12
45,steady_r20,regime_conditional,0.2,clean,transit_smooth,19,6,2,120,132,12,False,False,False,,12
45,steady_r20,regime_conditional,0.2,clean,transit_smooth,20,6,1,12,24,12,False,False,False,,12
45,steady_r20,regime_conditional,0.2,clean,transit_smooth,21,7,0,132,144,12,False,False,False,,12
45,steady_r20,regime_conditional,0.2,clean,transit_smooth,22,7,1,48,60,12,False,False,False,,12
45,steady_r20,regime_conditional,0.2,clean,transit_smooth,23,7,1,84,96,12,False,False,False,,12
45,steady_r20,regime_conditional,0.2,clean,transit_rough,24,8,0,72,84,12,False,False,False,,12
45,steady_r20,regime_conditional,0.2,clean,transit_rough,25,8,0,168,180,12,False,False,False,,12
45,steady_r20,regime_conditional,0.2,clean,transit_rough,26,8,1,96,108,12,False,False,False,,12
45,steady_r20,regime_conditional,0.2,clean,transit_rough,27,9,2,72,84,12,False,False,False,,12
45,steady_r20,regime_conditional,0.2,clean,transit_rough,28,9,0,168,180,12,False,False,False,,12
45,steady_r20,regime_conditional,0.2,clean,transit_rough,29,9,2,108,120,12,False,False,False,,12
45,steady_r20,regime_conditional,0.2,clean,transit_rough,30,10,1,96,108,12,False,False,False,,12
45,steady_r20,regime_conditional,0.2,clean,transit_rough,31,10,1,84,96,12,False,False,False,,12
45,steady_r20,regime_conditional,0.2,clean,transit_rough,32,10,1,72,84,12,False,False,False,,12
45,steady_r20,regime_conditional,0.2,clean,transit_rough,33,11,0,156,168,12,False,False,False,,12
45,steady_r20,regime_conditional,0.2,clean,transit_rough,34,11,1,120,132,12,False,False,False,,12
45,steady_r20,regime_conditional,0.2,clean,transit_rough,35,11,1,48,60,12,False,False,False,,12
45,steady_r20,regime_conditional,0.2,observed,warehouse,0,0,0,48,60,12,True,True,False,3.0,3
45,steady_r20,regime_conditional,0.2,observed,warehouse,1,0,1,0,12,12,True,True,False,1.0,1
45,steady_r20,regime_conditional,0.2,observed,warehouse,2,0,2,12,24,12,True,False,True,,12
45,steady_r20,regime_conditional,0.2,observed,warehouse,3,1,1,168,180,12,True,True,False,2.0,2
45,steady_r20,regime_conditional,0.2,observed,warehouse,4,1,2,12,24,12,True,True,False,2.0,2
45,steady_r20,regime_conditional,0.2,observed,warehouse,5,1,2,120,132,12,True,True,False,2.0,2
45,steady_r20,regime_conditional,0.2,observed,warehouse,6,2,0,84,96,12,True,True,False,1.0,1
45,steady_r20,regime_conditional,0.2,observed,warehouse,7,2,1,48,60,12,True,True,False,4.0,4
45,steady_r20,regime_conditional,0.2,observed,warehouse,8,2,2,156,168,12,True,True,False,3.0,3
45,steady_r20,regime_conditional,0.2,observed,warehouse,9,3,0,72,84,12,True,True,False,1.0,1
45,steady_r20,regime_conditional,0.2,observed,warehouse,10,3,0,48,60,12,True,True,False,3.0,3
45,steady_r20,regime_conditional,0.2,observed,warehouse,11,3,1,96,108,12,True,False,True,,12
45,steady_r20,regime_conditional,0.2,observed,transit_smooth,12,4,1,168,180,12,True,True,False,2.0,2
45,steady_r20,regime_conditional,0.2,observed,transit_smooth,13,4,0,60,72,12,True,True,False,5.0,5
45,steady_r20,regime_conditional,0.2,observed,transit_smooth,14,4,1,0,12,12,True,True,False,1.0,1
45,steady_r20,regime_conditional,0.2,observed,transit_smooth,15,5,2,36,48,12,True,True,False,2.0,2
45,steady_r20,regime_conditional,0.2,observed,transit_smooth,16,5,1,84,96,12,True,False,True,,12
45,steady_r20,regime_conditional,0.2,observed,transit_smooth,17,5,1,72,84,12,True,True,False,1.0,1
45,steady_r20,regime_conditional,0.2,observed,transit_smooth,18,6,1,84,96,12,True,True,False,3.0,3
45,steady_r20,regime_conditional,0.2,observed,transit_smooth,19,6,2,120,132,12,True,True,False,1.0,1
45,steady_r20,regime_conditional,0.2,observed,transit_smooth,20,6,1,12,24,12,True,True,False,2.0,2
45,steady_r20,regime_conditional,0.2,observed,transit_smooth,21,7,0,132,144,12,True,True,False,3.0,3
45,steady_r20,regime_conditional,0.2,observed,transit_smooth,22,7,1,48,60,12,True,True,False,0.0,0
45,steady_r20,regime_conditional,0.2,observed,transit_smooth,23,7,1,84,96,12,True,True,False,3.0,3
45,steady_r20,regime_conditional,0.2,observed,transit_rough,24,8,0,72,84,12,True,True,False,2.0,2
45,steady_r20,regime_conditional,0.2,observed,transit_rough,25,8,0,168,180,12,True,True,False,5.0,5
45,steady_r20,regime_conditional,0.2,observed,transit_rough,26,8,1,96,108,12,True,True,False,5.0,5
45,steady_r20,regime_conditional,0.2,observed,transit_rough,27,9,2,72,84,12,True,True,False,3.0,3
45,steady_r20,regime_conditional,0.2,observed,transit_rough,28,9,0,168,180,12,True,True,False,3.0,3
45,steady_r20,regime_conditional,0.2,observed,transit_rough,29,9,2,108,120,12,True,True,False,1.0,1
45,steady_r20,regime_conditional,0.2,observed,transit_rough,30,10,1,96,108,12,True,True,True,4.0,4
45,steady_r20,regime_conditional,0.2,observed,transit_rough,31,10,1,84,96,12,True,True,True,5.0,5
45,steady_r20,regime_conditional,0.2,observed,transit_rough,32,10,1,72,84,12,True,True,False,4.0,4
45,steady_r20,regime_conditional,0.2,observed,transit_rough,33,11,0,156,168,12,True,True,False,2.0,2
45,steady_r20,regime_conditional,0.2,observed,transit_rough,34,11,1,120,132,12,True,True,False,3.0,3
45,steady_r20,regime_conditional,0.2,observed,transit_rough,35,11,1,48,60,12,True,True,False,3.0,3
45,steady_k2,regime_marginal,1.0,clean,warehouse,0,0,0,48,60,12,False,False,False,,12
45,steady_k2,regime_marginal,1.0,clean,warehouse,0,0,1,48,60,12,False,False,False,,12
